Student_ID,Dropout_Probability,Risk_Level,Actual_Status,Predicted_Dropout,Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Admission grade,Age at enrollment,Tuition fees up to date,Debtor,Scholarship holder,Gender
1405,97.88,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.0,25,0,1,0,1
4060,97.87,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,157.0,18,0,0,0,0
1758,97.86,HIGH RISK,Dropout,Yes,0,0.0,3,12.666666666666666,150.0,22,0,0,0,0
1744,97.86,HIGH RISK,Dropout,Yes,2,10.0,3,11.666666666666666,110.0,19,0,1,0,1
1691,97.85,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,134.0,24,1,0,0,1
4114,97.84,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,101.5,24,1,0,0,0
1136,97.84,HIGH RISK,Dropout,Yes,3,11.0,4,11.25,108.3,26,0,0,0,0
2637,97.83,HIGH RISK,Dropout,Yes,0,0.0,3,11.0,115.1,21,0,0,0,1
3722,97.83,HIGH RISK,Dropout,Yes,0,0.0,1,10.0,140.0,30,0,0,0,1
811,97.82,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,109.1,22,0,1,1,0
2207,97.82,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,127.8,18,0,0,0,1
3583,97.81,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,154.4,27,1,0,0,1
420,97.8,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,127.5,18,1,0,0,0
1092,97.8,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,120.0,18,1,0,0,0
1157,97.79,HIGH RISK,Dropout,Yes,1,10.0,3,11.666666666666666,120.6,19,0,0,0,0
2872,97.78,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,114.3,41,1,0,0,0
1877,97.77,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,110.5,37,1,0,0,1
4036,97.77,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,110.0,37,1,0,0,1
4246,97.76,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,111.4,20,0,1,0,0
1951,97.76,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,114.3,19,1,0,0,0
2957,97.75,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.0,36,1,0,0,0
183,97.74,HIGH RISK,Dropout,Yes,0,0.0,5,12.0,104.0,27,0,1,0,0
1540,97.74,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,122.5,32,0,0,0,0
1883,97.74,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,118.2,19,1,0,0,0
856,97.73,HIGH RISK,Dropout,Yes,0,0.0,5,11.8,128.1,21,1,0,0,1
2274,97.73,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,128.0,37,1,0,0,1
2911,97.72,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,120.9,18,1,0,0,0
1495,97.72,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,100.0,24,1,1,0,1
4230,97.72,HIGH RISK,Dropout,Yes,0,0.0,1,12.0,128.2,28,0,0,1,0
3466,97.71,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,117.9,35,1,0,0,0
2791,97.69,HIGH RISK,Dropout,Yes,1,11.0,2,12.5,112.9,19,0,0,0,1
321,97.68,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,150.0,26,0,1,0,0
3455,97.67,HIGH RISK,Dropout,Yes,1,10.0,2,10.0,109.3,22,0,0,0,0
2920,97.67,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,119.4,27,0,1,0,0
2116,97.65,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,119.2,21,1,0,0,0
3494,97.65,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.0,33,0,0,0,1
3345,97.64,HIGH RISK,Dropout,Yes,3,11.666666666666666,5,12.0,142.5,37,0,1,0,1
3414,97.64,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,126.7,18,1,0,0,0
3288,97.64,HIGH RISK,Dropout,Yes,3,10.166666666666666,4,11.25,114.6,19,0,0,0,1
1805,97.62,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,112.1,38,0,1,0,1
1333,97.61,HIGH RISK,Dropout,Yes,1,12.0,0,0.0,137.7,23,0,0,0,0
2748,97.61,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,105.3,36,0,0,0,1
2349,97.6,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,125.3,30,1,0,1,1
3834,97.59,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,110.8,19,1,0,0,1
832,97.59,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,118.0,47,1,0,0,0
2800,97.59,HIGH RISK,Dropout,Yes,3,11.0,5,12.0,108.6,34,0,0,0,1
2924,97.59,HIGH RISK,Dropout,Yes,0,0.0,1,11.0,108.0,25,1,0,0,0
1515,97.57,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,123.8,19,1,0,0,0
2465,97.56,HIGH RISK,Dropout,Yes,4,11.8,4,11.25,141.4,29,0,1,0,1
1863,97.56,HIGH RISK,Dropout,Yes,0,0.0,2,10.5,111.9,20,0,0,0,1
3944,97.55,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,140.5,24,0,1,0,0
2847,97.55,HIGH RISK,Dropout,Yes,0,0.0,1,14.0,100.5,39,1,0,0,0
2328,97.53,HIGH RISK,Dropout,Yes,3,10.666666666666666,2,10.5,120.0,40,0,0,0,1
687,97.52,HIGH RISK,Dropout,Yes,2,11.0,3,12.333333333333334,137.7,41,0,0,0,1
1248,97.52,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,117.0,19,1,1,0,0
667,97.47,HIGH RISK,Dropout,Yes,4,11.75,5,12.2,129.5,18,0,1,0,0
2636,97.46,HIGH RISK,Dropout,Yes,0,0.0,2,11.75,136.1,26,1,0,0,1
2938,97.46,HIGH RISK,Dropout,Yes,0,0.0,4,12.75,150.2,28,0,0,0,0
3693,97.46,HIGH RISK,Dropout,Yes,0,0.0,1,14.0,105.2,29,1,0,0,1
1520,97.43,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,140.0,24,0,1,0,1
4001,97.42,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,140.0,34,0,0,0,1
3015,97.41,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,123.5,19,1,0,0,0
4051,97.41,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,163.0,18,1,0,0,0
3714,97.4,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,100.0,32,1,0,0,1
2947,97.4,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,150.0,19,1,0,0,0
1692,97.4,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.8,19,0,0,0,1
2032,97.4,HIGH RISK,Dropout,Yes,0,0.0,5,12.166666666666666,112.0,45,1,1,0,0
2935,97.39,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,135.0,51,1,0,0,0
749,97.39,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,107.0,30,1,0,0,1
2789,97.38,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.9,24,0,1,0,1
973,97.38,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,118.0,33,0,0,0,1
3794,97.37,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,125.6,19,1,0,0,1
4099,97.37,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,111.3,32,1,0,0,0
3371,97.37,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.0,25,1,0,0,0
2440,97.36,HIGH RISK,Dropout,Yes,0,0.0,1,14.0,111.6,35,1,0,0,1
2270,97.36,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,161.9,59,1,0,0,1
185,97.36,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,135.0,20,1,0,0,0
1387,97.35,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,120.0,22,0,0,0,1
2047,97.34,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,118.7,19,1,0,0,0
3287,97.33,HIGH RISK,Dropout,Yes,0,0.0,1,12.0,160.0,36,1,0,0,1
2010,97.32,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,129.6,22,1,0,0,0
711,97.31,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,121.7,45,1,0,0,1
532,97.29,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,121.8,22,1,0,0,1
728,97.28,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,143.2,35,1,0,0,1
477,97.26,HIGH RISK,Dropout,Yes,0,0.0,2,12.5,104.5,21,1,0,0,0
944,97.26,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.0,34,1,0,0,0
1680,97.26,HIGH RISK,Dropout,Yes,0,0.0,3,11.916666666666666,100.0,28,1,0,0,1
375,97.24,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,128.2,31,1,0,0,0
3648,97.23,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,127.0,21,1,0,0,0
1749,97.23,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,120.0,27,0,1,0,1
1474,97.23,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,120.5,19,1,0,0,1
304,97.22,HIGH RISK,Dropout,Yes,4,10.25,2,12.5,122.0,18,0,1,0,0
2677,97.22,HIGH RISK,Dropout,Yes,2,13.15,0,0.0,140.0,43,1,0,0,1
13,97.21,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.2,19,1,0,0,0
244,97.21,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,122.7,25,0,0,0,0
4249,97.2,HIGH RISK,Dropout,Yes,3,11.666666666666666,3,12.333333333333334,140.0,30,0,1,0,0
1537,97.19,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,106.2,27,1,0,0,0
1014,97.19,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,122.2,18,1,0,0,0
2745,97.18,HIGH RISK,Dropout,Yes,5,11.0,6,10.833333333333334,123.0,28,0,1,1,0
2136,97.17,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,101.0,25,1,1,0,0
107,97.16,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,118.2,19,1,0,0,0
1263,97.16,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,122.8,19,1,0,0,1
4369,97.16,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,120.0,25,0,0,0,1
519,97.15,HIGH RISK,Dropout,Yes,1,11.0,1,10.0,100.0,48,1,0,0,0
2867,97.14,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,123.5,50,1,0,0,0
198,97.12,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,150.0,35,1,0,0,0
4308,97.11,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,127.0,38,1,0,0,1
3199,97.1,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,110.0,35,1,0,0,1
2104,97.1,HIGH RISK,Dropout,Yes,3,10.666666666666666,4,12.0,141.0,20,0,0,0,0
2932,97.09,HIGH RISK,Dropout,Yes,0,0.0,1,13.0,119.1,29,1,1,0,0
1605,97.09,HIGH RISK,Dropout,Yes,0,0.0,2,11.5,120.0,27,0,1,0,1
3852,97.04,HIGH RISK,Dropout,Yes,5,12.4,5,11.4,130.0,55,0,0,0,1
2070,97.04,HIGH RISK,Dropout,Yes,3,12.333333333333334,3,10.0,117.0,23,0,0,0,1
2317,97.03,HIGH RISK,Dropout,Yes,2,16.0,2,13.333333333333334,134.4,31,0,1,0,1
735,97.03,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,150.0,34,1,0,0,1
1549,97.03,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,100.0,37,0,0,0,0
4100,97.01,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.2,18,1,0,0,0
2913,97.0,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,125.2,21,1,0,0,0
3315,96.99,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,117.9,40,0,0,0,1
809,96.99,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,129.7,20,1,0,0,0
712,96.97,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,160.0,45,0,1,0,1
3883,96.96,HIGH RISK,Dropout,Yes,4,10.857142857142858,4,11.25,113.9,18,0,1,0,0
4046,96.95,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,129.9,19,1,0,0,0
3473,96.94,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,95.0,50,0,1,0,0
4030,96.94,HIGH RISK,Dropout,Yes,0,0.0,3,13.833333333333334,130.0,43,1,0,0,0
1037,96.93,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,119.8,18,1,0,0,0
3298,96.93,HIGH RISK,Dropout,Yes,5,11.566666666666668,4,12.86,129.0,26,0,1,0,0
410,96.92,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,128.2,25,1,0,0,0
3072,96.91,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,107.5,29,0,1,0,1
4281,96.88,HIGH RISK,Dropout,Yes,0,0.0,1,11.0,111.4,27,1,0,0,1
1270,96.88,HIGH RISK,Dropout,Yes,0,0.0,1,10.0,120.0,28,1,0,0,0
2591,96.87,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,100.0,30,1,0,0,0
606,96.86,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,108.7,21,0,0,0,0
1197,96.86,HIGH RISK,Dropout,Yes,0,0.0,2,10.0,140.0,23,0,0,0,0
554,96.86,HIGH RISK,Dropout,Yes,0,0.0,2,11.0,119.8,19,1,0,0,1
3460,96.84,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,153.0,40,0,0,0,0
2276,96.82,HIGH RISK,Dropout,Yes,2,10.5,3,11.666666666666666,113.2,22,0,0,0,1
937,96.82,HIGH RISK,Dropout,Yes,1,10.0,1,10.75,114.8,28,1,0,0,0
1510,96.8,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,128.2,39,1,0,0,0
1241,96.79,HIGH RISK,Dropout,Yes,4,11.0,5,11.4,128.2,32,0,0,0,1
3942,96.79,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,116.0,29,1,0,0,0
3848,96.79,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,129.8,20,0,0,0,1
91,96.78,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,100.8,24,1,0,0,1
2933,96.78,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,111.9,36,1,1,0,0
1246,96.76,HIGH RISK,Dropout,Yes,1,13.0,1,10.0,116.5,34,1,0,0,0
830,96.75,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,120.8,19,1,0,0,0
3275,96.74,HIGH RISK,Dropout,Yes,0,0.0,1,12.0,130.0,44,1,0,0,0
3760,96.74,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,127.3,20,1,0,0,0
1328,96.72,HIGH RISK,Dropout,Yes,0,0.0,1,10.0,137.7,19,0,1,0,0
950,96.72,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,135.1,61,1,0,0,1
4284,96.71,HIGH RISK,Dropout,Yes,0,0.0,1,11.0,132.0,28,0,1,0,1
3348,96.67,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,140.0,29,1,0,0,1
4331,96.67,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,118.0,19,1,0,0,0
3910,96.65,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,108.4,34,1,0,0,0
1766,96.65,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,129.2,26,1,0,0,0
2851,96.64,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,109.0,20,0,0,0,0
1059,96.64,HIGH RISK,Dropout,Yes,4,11.25,5,11.2,100.0,25,0,1,0,0
194,96.63,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,134.0,21,1,0,0,0
2940,96.63,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,107.5,41,1,0,0,0
82,96.61,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,155.7,35,1,0,0,1
601,96.61,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,140.0,23,1,0,0,0
3867,96.6,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,119.7,20,1,0,0,1
835,96.6,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,150.0,46,1,0,0,1
4092,96.6,HIGH RISK,Dropout,Yes,3,12.6,2,13.25,135.5,29,0,1,0,0
3870,96.6,HIGH RISK,Dropout,Yes,3,11.666666666666666,4,13.5,120.0,31,0,1,0,1
1375,96.59,HIGH RISK,Dropout,Yes,3,11.333333333333334,3,13.666666666666666,130.0,23,0,0,0,1
3771,96.58,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,140.0,19,1,0,0,0
3985,96.58,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,138.1,28,0,1,0,0
2782,96.58,HIGH RISK,Dropout,Yes,1,11.0,3,10.333333333333334,129.2,20,0,1,0,0
2915,96.58,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,110.0,47,1,0,0,0
4313,96.57,HIGH RISK,Dropout,Yes,2,15.0,4,14.75,130.0,32,0,0,0,1
3952,96.57,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,150.0,26,1,0,0,0
439,96.56,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,133.0,19,1,0,0,0
979,96.55,HIGH RISK,Dropout,Yes,5,14.666666666666666,5,10.6,155.5,39,0,1,0,1
3332,96.55,HIGH RISK,Dropout,Yes,5,12.0,5,12.166666666666666,125.0,31,0,0,0,1
400,96.54,HIGH RISK,Dropout,Yes,0,0.0,3,10.666666666666666,96.0,19,1,0,0,0
2330,96.52,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.0,46,0,1,1,1
4146,96.52,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,101.0,21,1,0,0,0
968,96.51,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,120.0,58,1,0,0,1
3322,96.49,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,134.3,21,1,0,0,1
1506,96.48,HIGH RISK,Dropout,Yes,3,12.0,3,11.0,123.1,19,0,0,0,0
918,96.47,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,100.0,37,1,0,0,0
4323,96.45,HIGH RISK,Dropout,Yes,4,11.75,5,12.2,118.1,19,0,1,0,0
2308,96.45,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,125.4,39,1,0,0,1
3563,96.45,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,96.0,31,1,0,0,1
3558,96.44,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,140.0,25,0,0,0,1
3819,96.42,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,144.3,22,1,0,0,1
2993,96.41,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,140.2,20,1,0,0,0
1203,96.41,HIGH RISK,Dropout,Yes,2,14.8,3,10.666666666666666,101.0,29,0,1,0,0
57,96.41,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.0,39,1,0,0,0
4233,96.4,HIGH RISK,Dropout,Yes,4,12.25,3,10.666666666666666,120.7,19,0,1,0,0
1521,96.38,HIGH RISK,Dropout,Yes,0,0.0,1,10.0,115.0,27,1,0,0,1
2422,96.38,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,111.9,41,1,0,0,1
1179,96.37,HIGH RISK,Dropout,Yes,2,10.0,3,11.833333333333334,130.0,38,1,1,0,0
483,96.35,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,133.8,19,1,0,0,0
1914,96.33,HIGH RISK,Dropout,Yes,0,0.0,3,10.666666666666666,113.2,18,0,1,0,0
1444,96.33,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,144.1,26,0,1,0,1
3723,96.31,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.0,29,1,0,0,1
1747,96.31,HIGH RISK,Dropout,Yes,4,11.5,5,11.833333333333334,156.0,24,0,1,0,1
2283,96.25,HIGH RISK,Dropout,Yes,5,10.0,5,11.833333333333334,121.0,21,0,1,0,1
1748,96.22,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,126.1,27,0,0,0,1
2409,96.19,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,106.4,22,1,0,0,1
2200,96.19,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,100.5,24,1,0,0,1
940,96.19,HIGH RISK,Dropout,Yes,3,11.0,5,11.4,110.0,31,0,0,0,0
2355,96.18,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,137.3,18,1,0,0,1
4328,96.17,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,120.0,25,1,0,0,0
2411,96.17,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.0,26,1,0,0,1
3056,96.16,HIGH RISK,Dropout,Yes,2,13.0,3,14.666666666666666,160.0,27,0,0,0,0
2224,96.14,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,128.0,20,0,0,0,1
2338,96.13,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,150.0,25,1,0,0,1
1001,96.13,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,124.3,18,1,0,0,0
2390,96.12,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,136.5,28,1,0,0,1
3104,96.12,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,152.7,27,0,1,0,1
834,96.12,HIGH RISK,Dropout,Yes,1,10.0,2,12.0,160.0,31,1,0,0,1
3755,96.12,HIGH RISK,Dropout,Yes,0,0.0,1,12.0,104.0,26,1,0,0,0
3800,96.09,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,140.0,32,0,1,0,0
2712,96.09,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,128.2,41,0,0,0,0
3928,96.07,HIGH RISK,Dropout,Yes,5,12.0,6,14.142857142857142,122.3,18,0,1,0,0
4357,96.05,HIGH RISK,Dropout,Yes,0,0.0,3,12.666666666666666,140.0,35,1,0,0,0
134,96.05,HIGH RISK,Dropout,Yes,0,0.0,5,14.0,131.7,19,1,0,0,0
2331,96.02,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,110.0,37,1,0,0,1
3812,96.02,HIGH RISK,Dropout,Yes,4,12.0,4,12.0,121.0,44,0,1,0,0
1776,96.01,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,148.7,20,0,0,0,1
2663,96.01,HIGH RISK,Dropout,Yes,4,11.575,4,12.6,115.0,20,0,0,0,1
858,96.0,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.0,28,1,0,0,1
136,95.96,HIGH RISK,Dropout,Yes,4,12.5,5,12.0,109.3,19,0,1,1,0
2318,95.96,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,120.5,28,1,0,0,1
260,95.93,HIGH RISK,Dropout,Yes,2,13.0,6,11.833333333333334,118.8,22,0,1,0,0
1639,95.92,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,110.0,26,1,1,0,1
1379,95.91,HIGH RISK,Dropout,Yes,0,0.0,1,14.0,131.0,21,0,1,0,1
1574,95.91,HIGH RISK,Dropout,Yes,4,11.75,5,13.0,110.0,28,0,1,0,0
3801,95.91,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,117.1,21,1,0,1,0
1447,95.91,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,111.9,18,0,0,0,1
2233,95.9,HIGH RISK,Dropout,Yes,0,0.0,2,10.0,111.0,28,1,0,0,1
2524,95.9,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,107.3,20,1,0,0,0
1806,95.9,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.0,33,1,0,0,1
184,95.9,HIGH RISK,Dropout,Yes,0,0.0,6,12.166666666666666,122.3,19,0,0,0,0
990,95.87,HIGH RISK,Dropout,Yes,2,13.5,5,12.5,100.0,19,0,1,0,1
93,95.87,HIGH RISK,Dropout,Yes,0,0.0,2,12.0,100.0,26,1,0,0,0
2892,95.87,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,154.0,27,1,0,0,0
3548,95.86,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,128.2,28,1,0,0,1
1295,95.85,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,153.9,34,0,1,0,1
1210,95.85,HIGH RISK,Dropout,Yes,4,10.5,4,12.25,125.7,43,0,1,0,0
864,95.84,HIGH RISK,Dropout,Yes,2,14.5,3,14.0,122.9,25,0,1,0,1
1799,95.83,HIGH RISK,Dropout,Yes,3,13.333333333333334,5,12.8,110.0,40,0,1,0,0
1283,95.83,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,116.5,18,0,0,0,1
3688,95.79,HIGH RISK,Dropout,Yes,0,0.0,1,12.0,119.1,19,0,0,0,1
839,95.79,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,150.0,22,0,0,0,1
3323,95.78,HIGH RISK,Dropout,Yes,0,0.0,2,10.5,128.7,22,1,0,0,1
2245,95.76,HIGH RISK,Dropout,Yes,1,10.0,3,10.0,100.0,48,1,0,0,1
3965,95.74,HIGH RISK,Dropout,Yes,2,10.666666666666666,5,11.714285714285714,114.8,19,0,1,0,0
954,95.73,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,129.3,19,1,0,0,0
2464,95.73,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,122.7,20,1,1,1,1
126,95.72,HIGH RISK,Dropout,Yes,0,0.0,5,12.1,117.1,19,1,0,0,0
3935,95.71,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,115.2,19,1,0,1,0
3418,95.69,HIGH RISK,Dropout,Yes,0,0.0,2,11.0,98.6,21,1,0,0,0
2290,95.68,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,121.7,31,1,0,0,1
3745,95.68,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,134.8,18,1,0,0,0
917,95.68,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,111.7,28,1,0,0,0
4324,95.64,HIGH RISK,Dropout,Yes,0,0.0,2,10.5,105.3,28,1,1,0,0
757,95.64,HIGH RISK,Dropout,Yes,3,12.333333333333334,4,11.25,128.2,18,0,1,0,1
525,95.64,HIGH RISK,Dropout,Yes,0,0.0,4,12.0,183.5,18,1,0,0,0
3527,95.63,HIGH RISK,Dropout,Yes,5,11.2,5,11.6,162.4,49,0,1,0,1
3904,95.63,HIGH RISK,Dropout,Yes,3,10.666666666666666,3,10.666666666666666,130.0,39,0,0,0,0
3338,95.62,HIGH RISK,Dropout,Yes,4,12.25,7,12.142857142857142,100.1,35,0,0,0,1
3565,95.62,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.0,23,0,1,0,1
3073,95.62,HIGH RISK,Dropout,Yes,5,12.0,5,11.6,127.4,27,0,1,0,1
1363,95.61,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,117.5,28,1,0,0,1
3497,95.58,HIGH RISK,Dropout,Yes,3,10.8,2,11.5,133.2,43,0,0,0,1
2751,95.57,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,112.0,25,0,0,0,1
1695,95.57,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,147.6,31,1,0,0,1
3493,95.57,HIGH RISK,Dropout,Yes,1,10.0,0,0.0,120.0,39,1,0,0,1
1720,95.56,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,100.0,24,1,0,0,1
2394,95.56,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,98.0,26,1,0,0,1
